P-nummer,Startdato,Ophørsdato,Navn,Adresse,Postnr.,By,Hovedbranche,Telefonnr,Email,Reklamebeskyttet,Address_full,Address_full_2,Coordinates,Lat,Lon
1017119075,14.09.2011,31.10.2019,TICAN FRESH MEAT VEJLE A/S,Skomagervej 11C,7100,Vejle,101110 Forarbejdning af svinekød,99192330.0,TICAN@TICAN.DK,Nej,"Skomagervej 11C, 7100 Struer","Skomagervej 11C, 7100 Vejle","11C, Skomagervej, Vinding, Vejle Kommune, Region Syddanmark, 7100, Danmark",55.682405,9.579956
1003030417,10.02.2000,18.10.2019,JUTLAND MEAT A/S,Havnevej 8,7600,Struer,101110 Forarbejdning af svinekød,96843500.0,vjs@foodane.com,Nej,"Havnevej 8, 7600 Sønder","Havnevej 8, 7600 Struer","8, Havnevej, Vejrum Kirkeby, Struer, Struer Kommune, Region Midtjylland, 7600, Danmark",56.492928,8.603027
1013320728,01.06.2007,09.05.2011,DANISH CROWN AMBA,Erhvervsparken 2,7280,Sønder,101110 Forarbejdning af svinekød,,,Nej,"Erhvervsparken 2, 7280 Horsens","Erhvervsparken 2, 7280 Sønder",,,
1010316592,01.01.2004,31.12.2010,DANISH CROWN AMBA,Østbirkvej 2,8700,Horsens,101110 Forarbejdning af svinekød,76688330.0,,Nej,"Østbirkvej 2, 8700 Rønne","Østbirkvej 2, 8700 Horsens","2, Østbirkvej, Rådved, Horsens, Horsens Kommune, Region Midtjylland, 8700, Danmark",55.916709,9.82756
1003174406,01.01.1987,31.12.2010,DANISH CROWN AMBA,Haslevej 19  -  Rønne,3700,Rønne,101110 Forarbejdning af svinekød,56945400.0,,Nej,"Haslevej 19  -  Rønne, 3700 Nykøbing","Haslevej 19  -  Rønne, 3700 Rønne","19, Haslevej, Rønne, Bornholms Regionskommune, Region Hovedstaden, 3700, Danmark",55.112271,14.70383
1003030569,10.02.2000,31.12.2010,DANISH CROWN AMBA,Maagevej 30,7900,Nykøbing,101110 Forarbejdning af svinekød,96702800.0,,Nej,"Maagevej 30, 7900 Vejle","Maagevej 30, 7900 Nykøbing","Maagevej, Gammel Vodstrup, Nykøbing M, Morsø Kommune, Region Nordjylland, 7900, Danmark",56.7887002,8.8538962
1012443796,01.01.2006,31.12.2009,DANISH CROWN AMBA,Tulipvej 10,7100,Vejle,101110 Forarbejdning af svinekød,,,Nej,"Tulipvej 10, 7100 Aabybro","Tulipvej 10, 7100 Vejle","10, Tulipvej, N1, Bredballe, Vejle Kommune, Region Syddanmark, 7100, Danmark",55.73513,9.56902
1002293074,05.01.2002,02.01.2011,DAT-SCHAUB A.M.B.A.,Mølhavevej 12B,9440,Aabybro,101110 Forarbejdning af svinekød,98242588.0,edidan@edidan.dk,Nej,"Mølhavevej 12B, 9440 Randers","Mølhavevej 12B, 9440 Aabybro","Mølhavevej, Havgårde, Aabybro, Jammerbugt Kommune, Region Nordjylland, 9440, Danmark",57.1513121,9.7420157
1018205277,17.01.2013,17.01.2013,Daka Bio-Industries Randers,Kronjydevej 8,8960,Randers,101110 Forarbejdning af svinekød,87959222.0,,Nej,"Kronjydevej 8, 8960 Esbjerg","Kronjydevej 8, 8960 Randers","8, Kronjydevej, Randers NØ, Randers, Randers Kommune, Region Midtjylland, 8960, Danmark",56.451585,10.127941
1016497289,10.12.2010,31.12.2014,DANISH CROWN A/S,Gammelby Ringvej 1,6700,Esbjerg,101110 Forarbejdning af svinekød,89191919.0,dc@danishcrown.dk,Nej,"Gammelby Ringvej 1, 6700 Skanderborg","Gammelby Ringvej 1, 6700 Esbjerg","1, Gammelby Ringvej, Rørkjær, Esbjerg, Esbjerg Kommune, Region Syddanmark, 6700, Danmark",55.462987,8.46148
1014251398,29.02.2008,21.12.2015,"H. S. SLAGTERI, SKANDERBORG ApS",Den Grønne Vej 1,8660,Skanderborg,101110 Forarbejdning af svinekød,,,Nej,"Den Grønne Vej 1, 8660 Brøndby","Den Grønne Vej 1, 8660 Skanderborg","1, Den Grønne Vej, Hemstok, Mesing, Skanderborg Kommune, Region Midtjylland, 8660, Danmark",56.081277,9.894588
1018235591,31.01.2013,31.10.2014,ESS-FOOD,Kirkebjerg Parkvej 9,2605,Brøndby,101110 Forarbejdning af svinekød,,,Nej,"Kirkebjerg Parkvej 9, 2605 Aarhus","Kirkebjerg Parkvej 9, 2605 Brøndby","9, Kirkebjerg Parkvej, Kirkebjerg Erhvervsområde, Brøndby Kommune, Region Hovedstaden, 2605, Danmark",55.659378,12.395431
1021753617,15.09.2016,31.12.2017,Danish Crown A/S,Skt. Knuds Torv 7 - 9,8000,Aarhus,101110 Forarbejdning af svinekød,89191919.0,,Nej,"Skt. Knuds Torv 7 - 9, 8000 Jyderup","Skt. Knuds Torv 7 - 9, 8000 Aarhus","Sankt Knuds Torv, Teghøj, Aarhus, Aarhus Kommune, Region Midtjylland, 8000, Danmark",56.1514561,10.2048699
1003215414,01.10.1992,19.06.2014,SKARRESØ PRIVATSLAGTERI A/S,Bødkervej 1,4450,Jyderup,101110 Forarbejdning af svinekød,59277200.0,,Nej,"Bødkervej 1, 4450 Gudme","Bødkervej 1, 4450 Jyderup","1, Bødkervej, Rådbjerg, Jyderup, Holbæk Kommune, Region Sjælland, 4450, Danmark",55.648706,11.431216
1000739803,01.08.1990,11.07.2017,GUDME PRIVATSLAGTERI ApS,Teglværksvej 89,5884,Gudme,101110 Forarbejdning af svinekød,62251081.0,johnf@nielsen.mail.dk,Nej,"Teglværksvej 89, 5884 Aalestrup","Teglværksvej 89, 5884 Gudme","89, Teglværksvej, Galdbjerg, Gudme, Svendborg Kommune, Region Syddanmark, 5884, Danmark",55.155059,10.701835
1007206433,11.10.1999,19.11.2017,Hvam Slagterhus I/S,Gl. Viborgvej 86,9620,Aalestrup,101110 Forarbejdning af svinekød,98648003.0,,Nej,"Gl. Viborgvej 86, 9620 Rødding","Gl. Viborgvej 86, 9620 Aalestrup",,,
1003030508,10.02.2000,31.12.2010,DANISH CROWN AMBA,Gl Hygumvej 5,6630,Rødding,101110 Forarbejdning af svinekød,74841124.0,,Nej,"Gl Hygumvej 5, 6630 Rødding","Gl Hygumvej 5, 6630 Rødding",,,
1016519975,20.12.2010,05.01.2012,Danish Crown A/S,Gl Hygumvej 5,6630,Rødding,101110 Forarbejdning af svinekød,89191919.0,dc@danishcrown.dk,Nej,"Gl Hygumvej 5, 6630 København","Gl Hygumvej 5, 6630 Rødding",,,
1013420587,03.07.2007,19.01.2009,JENS PEDERSEN & SØN. FEDEVARER & PØLEFABRIK A/S,Staldgade 38,1699,København,101110 Forarbejdning af svinekød,,,Nej,"Staldgade 38, 1699 Spøttrup","Staldgade 38, 1699 København","38, Staldgade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1699, Danmark",55.667772,12.562476
1019379384,02.05.2014,31.05.2015,Håsum Chacuteri,c/o Ulrik Lajgaard -   Landevejen 28,7860,Spøttrup,101110 Forarbejdning af svinekød,,ulriklajgaard@gmail.com,Nej,"c/o Ulrik Lajgaard -   Landevejen 28, 7860 Esbjerg","   Landevejen 28, 7860 Spøttrup",,,
1003030478,10.02.2000,31.12.2010,DANISH CROWN AMBA,Gammelby Ringvej 1,6700,Esbjerg,101110 Forarbejdning af svinekød,76126500.0,,Nej,"Gammelby Ringvej 1, 6700 Ringsted","Gammelby Ringvej 1, 6700 Esbjerg","1, Gammelby Ringvej, Rørkjær, Esbjerg, Esbjerg Kommune, Region Syddanmark, 6700, Danmark",55.462987,8.46148
1003174352,22.11.1976,31.12.2010,DANISH CROWN AMBA,Bragesvej 18,4100,Ringsted,101110 Forarbejdning af svinekød,63602100.0,,Nej,"Bragesvej 18, 4100 Vejen","Bragesvej 18, 4100 Ringsted","18, Bragesvej, Balstrup, Ringsted, Ringsted Kommune, Region Sjælland, 4100, Danmark",55.429278,11.798537
1014894620,01.12.2008,31.12.2012,Mobil Hjemmeslagt v/Brian Hald Thrane,Stationsvej 8  -  Andst,6600,Vejen,101110 Forarbejdning af svinekød,42390960.0,,Nej,"Stationsvej 8  -  Andst, 6600 Brørup","Stationsvej 8  -  Andst, 6600 Vejen","8, Stationsvej, Andst Stationsby, Vejen Kommune, Region Syddanmark, 6600, Danmark",55.47014,9.238377
1003147838,01.01.1991,08.01.2019,SB PORK A/S,Markedsvej 9,6650,Brørup,101110 Forarbejdning af svinekød,75381433.0,,Nej,"Markedsvej 9, 6650 Skanderborg","Markedsvej 9, 6650 Brørup","9, Markedsvej, Brørup, Vejen Kommune, Region Syddanmark, 6650, Danmark",55.482877,9.011014
1014251061,29.02.2008,16.04.2019,HÅRBY SLAGTEHUS ApS,Den Grønne Vej 1  -  Hårby,8660,Skanderborg,101110 Forarbejdning af svinekød,,,Nej,"Den Grønne Vej 1  -  Hårby, 8660 Helsinge","Den Grønne Vej 1  -  Hårby, 8660 Skanderborg",,,
1013368976,01.08.2007,31.12.2009,Jørgen Olsen,Elmekrogen 4,3200,Helsinge,101110 Forarbejdning af svinekød,21629620.0,jio@postil.tele.dk,Nej,"Elmekrogen 4, 3200 Kolding","Elmekrogen 4, 3200 Helsinge","4, Elmekrogen, Helsinge, Gribskov Kommune, Region Hovedstaden, 3200, Danmark",56.019965,12.185724
1019176416,03.03.2014,01.07.2016,Daka Denmark A/S,Overbyvej 8,6000,Kolding,101110 Forarbejdning af svinekød,76745111.0,daka@daka.dk,Nej,"Overbyvej 8, 6000 København","Overbyvej 8, 6000 Kolding","Overbyvej, Seest, Kolding, Kolding Kommune, Region Syddanmark, 6000, Danmark",55.4887272,9.433036
1015740449,28.12.2009,22.06.2012,AKTIESELSKABET AF 28. DECEMBER 2009,c/o Mazanti-Andersen -  Korsø Jensen & Partner -   Store Kongensgade 69,1264,København,101110 Forarbejdning af svinekød,,,Nej,"c/o Mazanti-Andersen -  Korsø Jensen & Partner -   Store Kongensgade 69, 1264 Holstebro",Andersen ,"Andersen, Lørenskog, Viken, 1474, Norge",59.8980953,10.9964757
1003030570,10.02.2000,31.12.2010,DANISH CROWN AMBA,Vendersgade 23 - 25,7500,Holstebro,101110 Forarbejdning af svinekød,96126300.0,,Nej,"Vendersgade 23 - 25, 7500 Spøttrup","Vendersgade 23 - 25, 7500 Holstebro","Vendersgade, Vestermark, Holstebro, Holstebro Kommune, Region Midtjylland, 7500, Danmark",56.3669217,8.6199588
1001246107,01.07.1993,31.03.2011,LYKKEBO V/PREBEN DAVIDSEN,Skivevej 76  -  Grove,7860,Spøttrup,101110 Forarbejdning af svinekød,,,Nej,"Skivevej 76  -  Grove, 7860 Rødekro","Skivevej 76  -  Grove, 7860 Spøttrup",,,
1001173232,01.04.1993,30.06.2009,CARL HERSE,Rævekærvej 4  -  Nørrehede,6230,Rødekro,101110 Forarbejdning af svinekød,74698121.0,,Nej,"Rævekærvej 4  -  Nørrehede, 6230 Sønderborg","Rævekærvej 4  -  Nørrehede, 6230 Rødekro",,,
1002965402,10.02.2000,31.12.2010,DANISH CROWN AMBA,Langbro 7  -  Blans,6400,Sønderborg,101110 Forarbejdning af svinekød,74461611.0,dc@danishcrown.dk,Nej,"Langbro 7  -  Blans, 6400 Slagelse","Langbro 7  -  Blans, 6400 Sønderborg","Langbro, Blans, Sønderborg Kommune, Region Syddanmark, Danmark",54.9867036,9.6607303
1023017551,01.11.2017,08.08.2018,Sties Multiservice,Koldingvej 27,4200,Slagelse,101110 Forarbejdning af svinekød,,leslie.stie@gmail.com,Ja,"Koldingvej 27, 4200 Thorsø","Koldingvej 27, 4200 Slagelse","27, Koldingvej, Slagelse, Slagelse Kommune, Region Sjælland, 4200, Danmark",55.417668,11.356952
1001774748,01.02.1987,31.12.2010,AIDT SLAGTEHUS V/DANNIE TOM JØRGENSEN,Bavnehøjvej 1  -  Aidt,8881,Thorsø,101110 Forarbejdning af svinekød,86966943.0,,Nej,"Bavnehøjvej 1  -  Aidt, 8881 Sæby","Bavnehøjvej 1  -  Aidt, 8881 Thorsø",,,
1002965451,10.02.2000,31.12.2010,DANISH CROWN AMBA,Wenbovej 9,9300,Sæby,101110 Forarbejdning af svinekød,96898400.0,,Nej,"Wenbovej 9, 9300 Randers","Wenbovej 9, 9300 Sæby","Wenbovej, Langtved, Sæby, Frederikshavn Kommune, Region Nordjylland, 9300, Danmark",57.3322496,10.5124545
1009221650,19.07.2002,08.09.2009,STEFF-HOULBERG A.M.B.A.,c/o DANISH CROWN AmbA -   Marsvej 43,8960,Randers,101110 Forarbejdning af svinekød,57616263.0,,Nej,"c/o DANISH CROWN AmbA -   Marsvej 43, 8960 Lunderskov","   Marsvej 43, 8960 Randers","43, Marsvej, Kristrup, Randers, Randers Kommune, Region Midtjylland, 8960, Danmark",56.429993,10.059764
1018202847,17.01.2013,17.01.2013,Daka Proteins Lunderskov,Dakavej 12,6640,Lunderskov,101110 Forarbejdning af svinekød,76745111.0,jhb@kromannreumert.com,Nej,"Dakavej 12, 6640 Nykøbing","Dakavej 12, 6640 Lunderskov","12, Dakavej, Skanderup Kirkeby, Lunderskov, Kolding Kommune, Region Syddanmark, 6640, Danmark",55.47705,9.313231
1021329831,25.02.2016,23.03.2018,Morsø Slagteri,Food Parken 3,7900,Nykøbing,101110 Forarbejdning af svinekød,,,Nej,"Food Parken 3, 7900 Vejle","Food Parken 3, 7900 Nykøbing",,,
1021759607,01.10.2016,30.11.2017,Danish Crown A/S,Tulipvej 10,7100,Vejle,101110 Forarbejdning af svinekød,,,Nej,"Tulipvej 10, 7100 Ejby","Tulipvej 10, 7100 Vejle","10, Tulipvej, N1, Bredballe, Vejle Kommune, Region Syddanmark, 7100, Danmark",55.73513,9.56902
1013797621,22.11.2007,26.04.2012,VESTFYENS SLAGTEHUS ApS,Industrivej 2,5592,Ejby,101110 Forarbejdning af svinekød,86255256.0,,Nej,"Industrivej 2, 5592 Holbæk","Industrivej 2, 5592 Ejby","2, Industrivej, Ejby industripark, Karlebjerg, Ejby, Middelfart Kommune, Region Syddanmark, 5592, Danmark",55.440784,9.944566
1003174388,01.01.1987,31.01.2009,DANISH CROWN AMBA,Vølundsvej 5,4300,Holbæk,101110 Forarbejdning af svinekød,59439600.0,,Nej,"Vølundsvej 5, 4300 Hadsund","Vølundsvej 5, 4300 Holbæk","5, Vølundsvej, Ladegårdsparken, Tveje Merløse, Holbæk, Holbæk Kommune, Region Sjælland, 4300, Danmark",55.712672,11.71088
1003055662,10.02.2000,31.12.2010,DANISH CROWN AMBA,Østre Alle 4,9560,Hadsund,101110 Forarbejdning af svinekød,96533900.0,,Nej,"Østre Alle 4, 9560 Løgumkloster","Østre Alle 4, 9560 Hadsund","4, Østre Alle, Søndergårde, Hadsund, Mariagerfjord Kommune, Region Nordjylland, 9560, Danmark",56.716021,10.116888
1004399491,01.02.1998,28.02.2018,Tonis Slagterhus v/Toni Abrahamsen,Stenagervej 4  -  Bedsted,6240,Løgumkloster,101110 Forarbejdning af svinekød,74777025.0,,Ja,"Stenagervej 4  -  Bedsted, 6240 Faaborg","Stenagervej 4  -  Bedsted, 6240 Løgumkloster",,,
1002965360,10.02.2000,04.04.2011,DANISH CROWN AMBA,Havnegade 5,5600,Faaborg,101110 Forarbejdning af svinekød,63612600.0,kim@danishcrown.dk,Nej,"Havnegade 5, 5600 Hadsund","Havnegade 5, 5600 Faaborg","5, Havnegade, Sandegyde, Rallebæk, Faaborg, Faaborg-Midtfyn Kommune, Region Syddanmark, 5600, Danmark",55.09611,10.237623
1016497181,10.12.2010,31.12.2013,Danish Crown A/S,Østre Alle 4,9560,Hadsund,101110 Forarbejdning af svinekød,89191919.0,dc@danishcrown.dk,Nej,"Østre Alle 4, 9560 Herning","Østre Alle 4, 9560 Hadsund","4, Østre Alle, Søndergårde, Hadsund, Mariagerfjord Kommune, Region Nordjylland, 9560, Danmark",56.716021,10.116888
1003030594,10.02.2000,31.12.2010,DANISH CROWN AMBA,Danmarksgade 22,7400,Herning,101110 Forarbejdning af svinekød,96274800.0,,Nej,"Danmarksgade 22, 7400 Ansager","Danmarksgade 22, 7400 Herning","22, Danmarksgade, Herning, Herning Kommune, Region Midtjylland, 7400, Danmark",56.133382,8.982235
1017119059,14.09.2011,31.12.2018,TICAN FRESH MEAT ANSAGER A/S,Åvænget 9,6823,Ansager,101110 Forarbejdning af svinekød,99192330.0,tican@tican.dk,Nej,"Åvænget 9, 6823 Lunderskov","Åvænget 9, 6823 Ansager","9, Åvænget, Ansager, Varde Kommune, Region Syddanmark, 6823, Danmark",55.706985,8.748688
1003084725,01.01.1988,13.06.2019,Daka Denmark A/S,Dakavej 12,6640,Lunderskov,101110 Forarbejdning af svinekød,76840333.0,,Nej,"Dakavej 12, 6640 Skanderborg","Dakavej 12, 6640 Lunderskov","12, Dakavej, Skanderup Kirkeby, Lunderskov, Kolding Kommune, Region Syddanmark, 6640, Danmark",55.47705,9.313231
1008481527,01.06.2001,28.02.2008,"HÅRBY SLAGTEHUS, SKANDERBORG ApS",Den Grønne Vej 1  -  Hårby,8660,Skanderborg,101110 Forarbejdning af svinekød,86523933.0,,Nej,"Den Grønne Vej 1  -  Hårby, 8660 Hasselager","Den Grønne Vej 1  -  Hårby, 8660 Skanderborg",,,
1020831398,09.10.2015,26.03.2020,XYÅ af 30.12.2018 A/S,Brunagervej 1  -  Kolt,8361,Hasselager,101110 Forarbejdning af svinekød,,,Nej,"Brunagervej 1  -  Kolt, 8361 Fjerritslev","Brunagervej 1  -  Kolt, 8361 Hasselager",,,
1017119032,14.09.2011,31.10.2019,TICAN FRESH MEAT FJERRITSLEV A/S,Grønnegade 21,9690,Fjerritslev,101110 Forarbejdning af svinekød,99192330.0,tican@tican.dk,Nej,"Grønnegade 21, 9690 Sæby","Grønnegade 21, 9690 Fjerritslev","21, Grønnegade, Fjerritslev, Jammerbugt Kommune, Region Nordjylland, 9690, Danmark",57.0874,9.257848
1019468786,01.06.2014,30.06.2020,Sæby Gårdslagteri,Hasselvej 2,9300,Sæby,101110 Forarbejdning af svinekød,60443804.0,logt@email.dk,Nej,"Hasselvej 2, 9300 ","Hasselvej 2, 9300 Sæby","2, Hasselvej, Øksenhede, Sæby, Frederikshavn Kommune, Region Nordjylland, 9300, Danmark",57.324578,10.489376
